-767713.24	-1020395.35	-768007.545	-1020866.625	6.2465
-687297.019	-1004332.947	-684528.15	-1005371.2	92.454
-736319.77	-987791.74	-740361.66	-987432.43	58.3011
-790815.001	-1005014.454	-790798.577	-1005026.94	0.2777
-777561.69	-1064473.0	-777421.09	-1064471.68	2.8705
-671926.45	-1066273.52	-669692.44	-1068140.09	38.9735
-756447.96	-1021323.23	-756261.917	-1021338.145	2.4702
-741585.11	-1042462.899	-741595.796	-1042546.691	1.8008
-730940.9	-1057524.13	-731354.232	-1057376.602	5.0602
-648175.388	-1058490.263	-648176.324	-1058521.286	0.6207
-762567.14	-1038342.76	-762618.34	-1038545.51	2.3406
-768246.13	-1007091.41	-768489.338	-1006064.852	13.0125
-783159.19	-985951.26	-786429.169	-985671.17	39.1229
-724561.98	-1065478.333	-724303.808	-1063006.377	48.4747
-775984.15	-977292.28	-776389.105	-977198.922	8.8116
-667163.557	-1083642.392	-666976.85	-1084987.33	16.0893
-764261.78	-997949.66	-762872.288	-999971.451	28.1862
-866585.404	-1040998.766	-866570.558	-1040967.68	0.5338
